REGION,PSU,PSU_VAR,PSUSTRAT,URBANICITY,STRATUM,PJ,WEIGHT,PEDS,PERNOTMVIT,VE_TOTAL,VE_FORMS,PVH_INVL,PERMVIT,MONTH,DAY_WEEK,WKDY_IM,HOUR,HOUR_IM,MINUTE,MINUTENAME,MINUTE_IM,MINUTE_IMNAME,HARM_EV,EVENT1_IM,MAN_COLL,MANCOL_IM,RELJCT1,RELJCT1_IM,RELJCT2,RELJCT2_IM,TYP_INT,REL_ROAD,WRK_ZONE,LGT_COND,LGTCON_IM,WEATHER,WEATHR_IM,SCH_BUS,INT_HWY,MAX_SEV,MAXSEV_IM,NUM_INJ,NO_INJ_IM,ALCOHOL,ALCHL_IM
3,65,65,13,1,6,4138,48.29377476,0,0,2,2,0,3,11,1,1,11,11,28,28,28,28,12,12,1,1,0,0,2,2,2,1,0,1,1,10,10,0,0,1,1,1,1,9,2
3,28,28,11,1,3,4139,25.20654657,0,0,2,2,0,3,11,7,7,1,1,52,52,52,52,12,12,7,7,0,0,3,3,2,1,0,3,3,1,1,0,0,2,2,1,1,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,2,11,3,3,9,9,20,20,20,20,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,2,4139,21.65837674,1,1,1,1,0,1,11,5,5,7,7,38,38,38,38,9,9,0,0,0,0,3,3,3,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,28,28,11,1,6,4139,49.2893234,0,0,2,2,0,2,11,1,1,18,18,26,26,26,26,12,12,1,1,0,0,1,1,1,1,0,3,3,1,1,0,0,1,1,2,2,2,2
3,28,28,11,1,10,4139,197.0013724,0,0,1,1,0,1,11,6,6,7,7,0,0,0,0,25,25,0,0,0,0,1,1,1,3,0,3,3,2,2,0,1,0,0,0,0,2,2
3,28,28,11,1,8,4139,121.5441049,0,0,2,2,0,2,11,5,5,0,0,16,16,16,16,12,12,7,7,1,1,18,18,1,1,0,3,3,1,1,0,1,1,1,1,1,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,4,11,5,5,12,12,15,15,15,15,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,0,2,2
3,28,28,11,1,4,4139,10.53501959,0,0,2,2,0,4,11,7,7,11,11,25,25,25,25,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,3,3,4,4,2,2
3,28,28,11,1,4,4139,10.53501959,0,0,4,4,0,5,11,4,4,18,18,0,0,0,0,12,12,1,1,0,0,2,2,2,1,0,3,3,1,1,0,0,3,3,2,2,2,2
3,12,12,12,1,9,4142,124.544145,0,0,3,3,0,7,11,2,2,15,15,46,46,46,46,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,6,4142,49.08168125,0,0,2,2,0,3,11,2,2,19,19,0,0,0,0,12,12,7,7,0,0,1,1,1,1,0,3,3,1,1,0,0,1,1,1,1,2,2
3,12,12,12,1,4,4142,10.18922934,0,0,4,4,0,6,11,4,4,16,16,15,15,15,15,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,1,4,4,2,2,9,2
3,12,12,12,1,10,4142,196.2245855,0,0,1,1,0,1,11,6,6,1,1,53,53,53,53,34,34,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,0,0,0,0,9,2
3,75,75,19,2,7,4144,125.8124963,0,0,2,2,0,3,11,4,4,21,21,2,2,2,2,12,12,1,1,1,1,18,18,1,1,0,3,3,1,1,0,1,1,1,1,1,2,2
3,78,78,10,1,9,4146,124.3462461,0,0,2,2,0,2,11,2,2,8,8,47,47,47,47,12,12,6,6,0,0,3,3,2,1,0,1,1,10,10,0,0,0,0,0,0,9,2
3,78,78,10,1,6,4146,49.14693235,0,0,2,2,0,2,11,2,2,13,13,35,35,35,35,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,2,2,2,2,2,2
3,78,78,10,1,9,4146,124.3462461,0,0,4,4,0,5,11,2,2,14,14,0,0,0,0,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,40,40,15,1,4,4147,9.936058644,0,0,2,2,0,2,11,1,1,17,17,42,42,42,42,12,12,2,2,0,0,1,1,1,1,0,2,2,98,2,0,0,4,4,2,2,9,2
3,40,40,15,1,5,4147,22.77296608,0,0,2,2,0,4,11,1,1,20,20,58,58,58,58,12,12,6,6,0,0,1,1,1,1,0,3,3,98,1,0,0,3,3,4,4,1,1
3,40,40,15,1,8,4147,119.1797073,0,0,2,2,0,4,11,4,4,14,14,8,8,8,8,12,12,1,1,0,0,1,1,1,1,0,1,1,98,1,0,1,1,1,3,3,2,2
3,40,40,15,1,4,4147,9.936058644,0,0,1,1,0,1,11,1,1,3,3,44,44,44,44,24,24,0,0,1,1,19,19,1,4,0,2,2,98,2,0,0,4,4,1,1,9,2
3,40,40,15,1,10,4147,192.8775501,0,0,1,1,0,3,11,7,7,21,21,57,57,57,57,33,33,0,0,0,0,1,1,1,4,0,2,2,98,1,0,0,0,0,0,0,2,2
3,40,40,15,1,9,4147,121.7055834,0,0,2,2,0,2,11,3,3,0,0,14,14,14,14,12,12,6,6,0,0,2,2,2,1,0,3,3,98,1,0,0,0,0,0,0,2,2
3,40,40,15,1,7,4147,130.4125754,0,0,4,4,0,4,11,4,4,12,12,30,30,30,30,12,12,1,1,0,0,1,1,1,1,0,1,1,98,1,0,1,2,2,1,1,2,2
3,33,33,11,1,9,1484,124.0877981,0,0,2,2,0,2,11,4,4,17,17,39,39,39,39,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,6,1482,48.78913948,0,0,1,1,0,1,11,5,5,7,7,24,24,24,24,43,43,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,1,1,1,1,2,2
3,33,33,11,1,10,1482,195.1147457,0,0,2,2,0,2,11,5,5,9,9,19,19,19,19,12,12,2,2,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,35,35,13,1,6,4141,48.908543,0,0,2,2,0,6,11,6,6,6,6,42,42,42,42,12,12,6,6,0,0,2,2,2,1,0,4,4,10,10,0,0,2,2,4,4,2,2
3,35,35,13,1,9,4141,124.2129033,0,0,1,1,0,1,11,2,2,22,22,32,32,32,32,11,11,0,0,0,0,1,1,1,1,0,2,2,1,1,0,1,0,0,0,0,2,2
3,35,35,13,1,3,4141,24.97759468,0,0,2,2,0,2,11,2,2,17,17,45,45,45,45,12,12,1,1,0,0,3,3,3,1,0,2,2,1,1,0,0,3,3,2,2,2,2
3,35,35,13,1,10,4141,196.1719023,0,0,1,1,0,1,11,3,3,4,4,55,55,55,55,11,11,0,0,0,0,1,1,1,1,0,2,2,1,1,0,0,0,0,0,0,2,2
3,35,35,13,1,9,4141,124.2129033,0,0,2,2,0,3,11,2,2,17,17,11,11,11,11,12,12,7,7,1,1,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,4,4142,10.4057229,0,0,2,2,0,4,11,1,1,3,3,30,30,30,30,12,12,7,7,0,0,1,1,1,1,0,3,3,1,1,0,1,3,3,3,3,2,2
3,12,12,12,1,9,4142,124.544145,0,0,2,2,0,2,11,6,6,23,23,16,16,16,16,12,12,6,6,0,0,2,2,3,1,0,3,3,1,1,0,0,0,0,0,0,9,2
3,75,75,19,2,9,4144,117.543908,0,0,2,2,0,2,11,1,1,18,18,25,25,25,25,12,12,1,1,0,0,1,1,1,1,0,2,2,1,1,0,1,0,0,0,0,2,2
3,75,75,19,2,6,4144,46.18433409,0,0,4,4,0,10,11,1,1,17,17,2,2,2,2,12,12,1,1,0,0,1,1,1,1,0,2,2,1,1,0,1,2,2,3,3,2,2
3,32,32,17,2,9,4145,121.4983164,0,0,2,2,0,2,11,4,4,16,16,53,53,53,53,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,32,32,17,2,6,4145,47.73331467,0,0,1,1,0,3,11,7,7,7,7,0,0,0,0,1,1,0,0,0,0,1,1,1,4,0,4,4,1,1,0,0,1,1,1,1,2,2
3,32,32,17,2,9,4145,121.4983164,0,0,2,2,0,3,11,2,2,15,15,0,0,0,0,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,10,4146,195.8166711,0,0,2,2,0,2,11,2,2,11,11,41,41,41,41,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,5,4148,23.28159742,0,0,1,1,0,1,11,7,7,19,19,30,30,30,30,32,32,0,0,0,0,1,1,1,4,0,2,2,2,2,0,0,3,3,1,1,1,1
3,83,83,13,1,2,4148,21.77169841,1,1,1,1,0,1,11,1,1,17,17,32,32,32,32,8,8,0,0,0,0,3,3,2,1,0,2,2,1,1,0,0,3,3,1,1,2,2
3,83,83,13,1,9,4148,125.7120165,0,0,2,2,0,6,11,2,2,12,12,0,0,0,0,12,12,1,1,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,2,0,2,11,2,2,7,7,18,18,18,18,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,10,1484,195.1147457,0,0,2,2,0,3,11,5,5,12,12,28,28,28,28,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,9,1484,124.0877981,0,0,2,2,0,4,11,5,5,18,18,40,40,40,40,12,12,7,7,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,9,1477,124.0877981,0,0,2,2,0,4,11,5,5,19,19,35,35,35,35,12,12,6,6,0,0,2,2,3,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,3,1484,24.52397082,0,0,2,2,0,2,11,5,5,21,21,37,37,37,37,12,12,1,1,0,0,4,4,1,1,0,2,2,1,1,0,0,2,2,1,2,9,2
3,33,33,11,1,10,1477,195.1147457,0,0,1,1,0,1,11,6,6,6,6,55,55,55,55,43,43,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,9,1482,124.0877981,0,0,1,1,0,1,11,6,6,7,7,21,21,21,21,11,11,0,0,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,10,573,196.0916225,0,0,1,1,0,2,11,5,5,0,0,17,17,17,17,11,11,0,0,0,0,1,1,1,1,0,2,2,10,10,0,0,0,0,0,0,2,2
3,38,38,14,1,9,573,124.0402734,0,0,2,2,0,2,11,5,5,12,12,38,38,38,38,12,12,1,1,1,1,20,20,1,1,0,1,1,2,2,0,0,0,0,0,0,2,2
3,38,38,14,1,6,573,49.18271201,0,0,2,2,0,4,11,5,5,13,13,36,36,36,36,12,12,6,6,0,0,2,2,2,1,0,1,1,2,2,0,0,1,1,1,1,2,2
3,38,38,14,1,8,573,120.979197,0,0,2,2,0,2,11,5,5,17,17,54,54,54,54,12,12,1,1,0,0,3,3,2,1,0,3,3,2,2,0,0,1,1,1,1,2,2
3,38,38,14,1,10,573,196.0916225,0,0,2,2,0,3,11,5,5,17,17,56,56,56,56,12,12,1,1,0,0,1,1,1,1,0,2,2,2,2,0,0,0,0,0,0,2,2
3,38,38,14,1,9,573,124.0402734,0,0,2,2,0,2,11,5,5,21,21,32,32,32,32,12,12,6,6,0,0,2,2,2,1,0,2,2,2,2,0,0,0,0,0,0,2,2
3,55,55,17,2,5,1055,27.79844488,0,0,1,1,0,1,11,5,5,22,22,40,40,40,40,35,35,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,4,4,1,1,2,2
3,51,51,10,1,5,1098,23.85472457,0,0,2,2,0,2,11,1,1,2,2,34,34,34,34,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,3,3,1,1,9,2
3,51,51,10,1,6,1098,48.13206594,0,0,2,2,0,4,11,1,1,7,7,58,58,58,58,12,12,98,6,0,0,8,8,1,1,0,1,1,99,2,0,0,1,1,1,1,9,2
3,51,51,10,1,7,1114,126.1909671,0,0,2,2,0,2,11,2,2,6,6,19,19,19,19,12,12,8,8,0,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,2,2
3,63,63,16,2,8,4135,116.4391516,0,0,1,1,0,1,11,5,5,11,11,40,40,40,40,24,24,0,0,1,1,19,19,1,3,0,1,1,2,2,0,1,2,2,1,1,9,2
3,63,63,16,2,6,4135,47.04559442,0,0,1,1,0,1,11,6,6,1,1,5,5,5,5,59,59,0,0,1,1,3,3,2,4,0,3,3,1,1,0,0,1,1,1,1,1,1
3,63,63,16,2,5,4135,24.41044993,0,0,2,2,0,3,11,3,3,8,8,57,57,57,57,12,12,1,1,0,0,7,7,1,1,0,1,1,1,1,0,0,3,3,1,1,9,2
3,63,63,16,2,5,4135,24.41044993,0,0,1,1,0,4,11,5,5,9,9,44,44,44,44,42,42,0,0,0,0,1,1,1,4,0,1,1,2,2,0,0,3,3,2,2,9,2
3,63,63,16,2,10,4135,188.6456701,0,0,2,2,0,2,11,6,6,11,11,12,12,12,12,12,12,7,7,0,0,1,1,1,1,0,1,1,2,2,0,0,0,0,0,0,9,2
3,63,63,16,2,9,4135,119.5309825,0,0,2,2,0,2,11,3,3,17,17,32,32,32,32,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,0,0,0,0,9,2
3,63,63,16,2,10,4135,188.6456701,0,0,1,1,0,1,11,5,5,20,20,32,32,32,32,18,18,0,0,0,0,1,1,1,1,1,3,3,2,2,0,0,0,0,0,0,9,2
3,59,59,10,1,6,4137,49.94650646,0,0,2,2,0,2,11,4,4,13,13,50,50,50,50,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,3,11,6,6,18,18,30,30,30,30,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,2,4137,21.8057861,1,1,1,1,0,1,11,4,4,18,18,34,34,34,34,8,8,0,0,0,0,3,3,2,1,0,3,3,1,1,0,0,1,1,1,1,2,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,3,11,1,1,18,18,25,25,25,25,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,10,4137,200.1609996,0,0,2,2,0,2,11,2,2,10,10,35,35,35,35,12,12,7,7,0,0,3,3,2,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,2,11,3,3,17,17,25,25,25,25,12,12,7,7,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,65,65,13,1,10,4138,193.1650323,0,0,2,2,0,2,11,4,4,1,1,44,44,44,44,12,12,6,6,0,0,2,2,2,1,0,3,3,1,1,0,0,0,0,0,0,9,2
3,65,65,13,1,7,4138,131.8094601,0,0,2,2,0,2,11,3,3,20,20,15,15,15,15,12,12,7,7,0,0,1,1,1,1,0,3,3,1,1,0,1,0,0,0,0,9,2
3,28,28,11,1,5,4139,23.70379407,0,0,2,2,0,3,11,1,1,3,3,37,37,37,37,12,12,1,1,0,0,1,1,1,1,0,3,3,1,1,0,0,3,3,2,2,2,2
3,28,28,11,1,6,4139,49.2893234,0,0,3,3,0,5,11,6,6,12,12,27,27,27,27,54,54,11,11,0,0,1,1,1,1,0,1,1,1,1,0,0,2,2,2,2,2,2
3,28,28,11,1,7,4139,133.3338417,0,0,2,2,0,3,11,5,5,14,14,31,31,31,31,12,12,7,7,1,1,5,5,1,1,0,1,1,1,1,0,1,0,0,0,0,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,3,11,5,5,17,17,57,57,57,57,12,12,1,1,1,1,3,3,3,1,0,3,3,1,1,0,1,0,0,0,0,2,2
3,28,28,11,1,10,4139,197.0013724,0,0,1,1,0,1,11,6,6,6,6,20,20,20,20,33,33,0,0,0,0,3,3,2,4,0,4,4,1,1,0,0,0,0,0,0,2,2
3,28,28,11,1,9,4139,124.7110349,0,0,2,2,0,3,11,6,6,13,13,26,26,26,26,12,12,1,1,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,6,4142,49.08168125,0,0,2,2,0,2,11,3,3,16,16,13,13,13,13,12,12,1,1,0,0,3,3,2,1,0,1,1,1,1,0,0,1,1,1,2,9,2
3,12,12,12,1,10,4142,196.2245855,0,0,2,2,0,2,11,3,3,20,20,53,53,53,53,12,12,1,1,0,0,7,7,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,12,12,12,1,2,4142,21.52474132,1,1,1,1,0,2,11,1,1,18,18,24,24,24,24,8,8,0,0,0,0,1,1,1,1,0,2,2,2,2,0,0,3,3,1,1,9,2
3,12,12,12,1,3,4142,24.97612159,0,0,2,2,0,2,11,3,3,15,15,40,40,40,40,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,9,2
3,12,12,12,1,9,4142,124.544145,0,0,3,3,0,3,11,4,4,8,8,12,12,12,12,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,5,4146,22.92063941,0,0,2,2,0,7,11,1,1,20,20,55,55,55,55,12,12,6,6,0,0,2,2,3,1,0,3,3,1,1,0,0,3,3,6,6,2,2
3,78,78,10,1,7,4146,133.6238468,0,0,2,2,0,3,11,4,4,13,13,50,50,50,50,12,12,7,7,0,0,3,3,3,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,9,4146,124.3462461,0,0,3,3,0,3,11,3,3,18,18,28,28,28,28,12,12,1,1,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,78,78,10,1,8,4146,121.0149325,0,0,3,3,0,6,11,4,4,16,16,55,55,55,55,12,12,1,1,0,0,1,1,1,1,0,1,1,1,1,0,0,1,1,1,1,2,2
3,78,78,10,1,9,4146,124.3462461,0,0,2,2,0,6,11,3,3,12,12,10,10,10,10,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,40,40,15,1,10,4147,192.8775501,0,0,6,1,5,3,11,5,5,20,20,0,0,0,0,14,14,0,0,0,0,1,1,1,7,0,2,2,98,1,0,0,0,0,0,0,1,1
3,40,40,15,1,5,4147,22.77296608,0,0,2,2,0,3,11,1,1,2,2,30,30,30,30,12,12,6,6,0,0,2,2,2,1,0,3,3,98,1,0,0,3,3,3,3,2,2
3,40,40,15,1,6,4147,48.5915568,0,0,2,2,0,2,11,3,3,11,11,20,20,20,20,12,12,1,1,0,0,3,3,2,1,0,1,1,98,1,0,0,2,2,2,2,2,2
3,40,40,15,1,9,4147,121.7055834,0,0,2,2,0,2,11,3,3,9,9,5,5,5,5,12,12,7,7,0,0,2,2,2,1,0,1,1,98,1,0,0,0,0,0,0,2,2
3,40,40,15,1,2,4147,21.16496146,1,1,1,1,0,1,11,6,6,17,17,5,5,5,5,8,8,0,0,0,0,3,3,3,1,0,5,5,98,1,0,0,3,3,2,2,2,2
3,33,33,11,1,9,1484,124.0877981,0,0,2,2,0,2,11,6,6,17,17,31,31,31,31,12,12,1,1,0,0,1,1,1,1,0,5,5,1,1,0,1,0,0,0,0,9,2
3,33,33,11,1,8,1484,119.8399673,0,0,2,2,0,5,11,6,6,17,17,41,41,41,41,12,12,2,2,0,0,2,2,3,1,0,3,3,1,1,0,0,1,1,3,3,2,2
3,63,63,16,2,8,4135,116.4391516,0,0,2,2,0,2,11,4,4,7,7,59,59,59,59,12,12,6,6,0,0,2,2,2,1,0,1,1,1,1,0,0,1,1,1,1,9,2
3,35,35,13,1,4,4141,10.18105213,0,0,1,1,0,1,11,1,1,8,8,20,20,20,20,42,42,0,0,0,0,1,1,1,4,0,1,1,1,1,0,0,4,4,1,1,2,2
3,35,35,13,1,8,4141,119.77892,0,0,2,2,0,3,11,3,3,22,22,59,59,59,59,12,12,6,6,0,0,1,1,1,1,0,3,3,2,2,0,0,2,2,1,1,2,2
3,35,35,13,1,10,4141,196.1719023,0,0,1,1,0,4,11,3,3,99,3,99,Unknown Minutes,19,19,34,34,0,0,0,0,1,1,1,4,0,2,2,2,2,0,1,0,0,0,0,2,2
3,35,35,13,1,9,4141,124.2129033,0,0,1,1,0,1,11,3,3,3,3,53,53,53,53,43,43,0,0,0,0,1,1,1,4,0,2,2,1,1,0,0,0,0,0,0,2,2
3,32,32,17,2,10,4145,191.4574406,0,0,1,1,0,1,11,2,2,13,13,30,30,30,30,32,32,0,0,0,0,1,1,1,4,0,1,1,99,1,0,0,0,0,0,0,2,2
3,32,32,17,2,7,4145,129.4200655,0,0,1,1,0,1,11,3,3,18,18,45,45,45,45,51,51,0,0,0,0,5,5,1,1,0,2,2,2,2,0,1,0,0,0,0,2,2
3,32,32,17,2,9,4145,121.4983164,0,0,2,2,0,4,11,1,1,17,17,6,6,6,6,12,12,6,6,0,0,8,8,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,4,4148,10.25183994,0,0,1,1,0,2,11,1,1,15,15,5,5,5,5,35,35,0,0,0,0,1,1,1,4,0,1,1,2,2,0,1,4,4,2,2,2,2
3,83,83,13,1,6,4148,49.8377364,0,0,2,1,1,1,11,3,3,7,7,50,50,50,50,14,14,0,0,0,0,1,1,1,2,0,1,1,1,1,0,0,1,1,1,1,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,2,0,2,11,3,3,8,8,30,30,30,30,12,12,7,7,0,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,2,2
3,83,83,13,1,9,4148,125.7120165,0,0,2,2,0,3,11,3,3,8,8,0,0,0,0,12,12,1,1,1,1,18,18,1,1,0,1,1,1,1,0,1,0,0,0,0,2,2
3,83,83,13,1,7,4148,134.7660328,0,0,2,2,0,2,11,3,3,11,11,25,25,25,25,12,12,1,1,0,0,2,2,2,1,0,1,1,2,2,0,0,0,0,0,0,9,2
3,83,83,13,1,8,4148,122.3185638,0,0,1,1,0,1,11,1,1,15,15,0,0,0,0,30,30,0,0,0,0,3,3,2,4,0,1,1,1,1,0,0,1,1,1,1,2,2
3,83,83,13,1,10,4148,198.6423173,0,0,2,2,0,2,11,3,3,19,19,17,17,17,17,12,12,1,1,0,0,3,3,2,1,0,3,3,2,2,0,0,0,0,0,0,9,2
3,33,33,11,1,10,1484,195.1147457,0,0,2,2,0,3,11,6,6,22,22,32,32,32,32,12,12,1,1,0,0,3,3,2,1,0,3,3,1,1,0,0,0,0,0,0,2,2
3,33,33,11,1,6,1484,48.78913948,0,0,1,1,0,1,11,7,7,2,2,37,37,37,37,42,42,0,0,0,0,1,1,1,3,0,3,3,1,1,0,0,2,2,1,1,2,2
3,33,33,11,1,7,1484,131.0228117,0,0,2,1,1,1,11,7,7,6,6,50,50,50,50,14,14,0,0,0,0,1,1,1,7,0,1,1,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,6,573,49.18271201,0,0,2,2,0,2,11,6,6,11,11,10,10,10,10,12,12,6,6,1,1,2,2,3,1,0,1,1,2,2,0,0,1,1,1,1,2,2
3,38,38,14,1,10,573,196.0916225,0,0,2,2,0,2,11,6,6,12,12,28,28,28,28,12,12,1,1,0,0,3,3,2,1,0,1,1,2,2,0,0,0,0,0,0,2,2
3,38,38,14,1,8,573,120.979197,0,0,2,2,0,3,11,6,6,13,13,10,10,10,10,12,12,1,1,0,0,3,3,2,1,0,1,1,2,2,0,0,1,1,1,1,2,2
3,38,38,14,1,9,573,124.0402734,0,0,2,2,0,2,11,6,6,14,14,21,21,21,21,12,12,1,1,0,0,8,8,1,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,38,38,14,1,6,573,49.18271201,0,0,2,2,0,4,11,6,6,16,16,30,30,30,30,12,12,1,1,0,0,3,3,2,1,0,1,1,10,10,0,0,1,1,2,2,2,2
3,38,38,14,1,9,573,124.0402734,0,0,2,2,0,3,11,6,6,21,21,51,51,51,51,12,12,7,7,0,0,1,1,1,1,0,2,2,1,1,0,0,0,0,0,0,2,2
3,38,38,14,1,6,573,49.18271201,0,0,1,1,0,1,11,7,7,2,2,19,19,19,19,42,42,0,0,0,0,1,1,1,4,0,2,2,2,2,0,0,2,2,1,1,2,2
3,38,38,14,1,4,573,10.13617637,0,0,1,1,0,3,11,7,7,2,2,24,24,24,24,42,42,0,0,1,1,5,5,1,4,0,2,2,5,5,0,1,4,4,3,3,1,1
3,38,38,14,1,9,573,124.0402734,0,0,2,2,0,3,11,7,7,11,11,45,45,45,45,12,12,1,1,0,0,3,3,3,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,38,38,14,1,10,573,196.0916225,0,0,1,1,0,1,11,7,7,13,13,13,13,13,13,24,24,0,0,0,0,1,1,1,4,0,1,1,10,10,0,1,0,0,0,0,2,2
3,38,38,14,1,8,573,120.979197,0,0,2,2,0,3,11,7,7,19,19,29,29,29,29,12,12,2,2,0,0,2,2,3,1,0,5,5,1,1,0,0,1,1,2,2,2,2
3,55,55,17,2,10,1055,186.0275247,0,1,2,1,1,3,11,6,6,18,18,11,11,11,11,14,14,0,0,0,0,1,1,1,2,0,2,2,2,2,0,1,0,0,0,0,2,2
3,55,55,17,2,8,1055,116.7924548,0,0,2,2,0,2,11,6,6,22,22,52,52,52,52,12,12,6,6,0,0,2,2,2,1,0,2,2,2,2,0,0,2,2,2,2,2,2
3,55,55,17,2,9,1070,119.6966801,0,0,2,2,0,3,11,7,7,9,9,19,19,19,19,12,12,7,7,0,0,1,1,1,1,0,1,1,2,2,0,1,0,0,0,0,2,2
3,55,55,17,2,6,1070,45.89974079,0,0,2,2,0,2,11,7,7,4,4,56,56,56,56,12,12,1,1,0,0,8,8,1,1,0,2,2,2,2,0,0,2,2,2,2,2,2
3,55,55,17,2,10,1070,186.0275247,0,0,2,2,0,2,11,1,1,6,6,9,9,9,9,12,12,1,1,0,0,1,1,1,1,0,2,2,1,1,0,0,0,0,0,0,9,2
3,51,51,10,1,6,1114,48.13206593,0,0,2,2,0,3,11,3,3,10,10,33,33,33,33,12,12,2,2,0,0,2,2,3,1,0,1,1,1,1,0,0,2,2,2,2,2,2
3,51,51,10,1,9,1080,122.0153883,0,0,2,2,0,3,11,3,3,15,15,22,22,22,22,12,12,7,7,1,1,3,3,3,1,0,1,1,10,10,0,0,0,0,0,0,2,2
3,63,63,16,2,10,4135,188.6456701,0,0,1,1,0,1,11,7,7,7,7,7,7,7,7,42,42,0,0,0,0,1,1,1,4,0,4,4,2,2,0,0,0,0,0,0,9,2
3,63,63,16,2,6,4135,47.04559442,0,0,2,2,0,2,11,4,4,17,17,40,40,40,40,12,12,2,2,0,0,2,2,2,1,0,2,2,1,1,0,0,2,2,1,1,9,2
3,63,63,16,2,10,4135,188.6456701,0,0,1,1,0,1,11,6,6,5,5,0,0,0,0,11,11,0,0,0,0,1,1,1,1,0,2,2,10,10,0,0,0,0,0,0,9,2
3,63,63,16,2,9,4135,119.5309825,0,0,1,1,0,1,11,6,6,5,5,0,0,0,0,11,11,0,0,0,0,1,1,1,1,0,2,2,10,10,0,0,0,0,0,0,9,2
3,59,59,10,1,9,4137,126.308435,0,0,2,2,0,2,11,6,6,19,19,8,8,8,8,12,12,7,7,0,0,1,1,1,1,0,3,3,1,1,0,0,0,0,0,0,2,2
